cat_code,cat_l1_code,cat_l1,cat_l2_code,cat_l2,cat_l3_code,cat_l3,cat_l4_code,cat_l4,cat_l5
551015,I,숙박 및 음식점업,55,숙박업,551,일반 및 생활 숙박시설 운영업,5510,일반 및 생활 숙박시설 운영업,기타 일반 및 생활 숙박시설 운영업
551016,I,숙박 및 음식점업,55,숙박업,551,기타 숙박업,5510,기타 숙박업,기숙사 및 고시원 운영업
551017,I,숙박 및 음식점업,55,숙박업,551,기타 숙박업,5510,기타 숙박업,그 외 기타 숙박업
552101,I,숙박 및 음식점업,55,음식점 및 주점업,552,음식점업,5521,한식 음식점업,한식 일반 음식점업
552102,I,숙박 및 음식점업,55,음식점 및 주점업,552,음식점업,5521,외국식 음식점업,중식 음식점업
552103,I,숙박 및 음식점업,55,음식점 및 주점업,552,음식점업,5521,외국식 음식점업,일식 음식점업
552104,I,숙박 및 음식점업,55,음식점 및 주점업,552,음식점업,5521,외국식 음식점업,서양식 음식점업
552105,I,숙박 및 음식점업,55,음식점 및 주점업,552,음식점업,5521,출장 및 이동 음식점업,출장 음식 서비스업
552107,I,숙박 및 음식점업,55,음식점 및 주점업,552,음식점업,5521,기타 간이 음식점업,치킨 전문점
552108,I,숙박 및 음식점업,55,음식점 및 주점업,552,음식점업,5521,기타 간이 음식점업,김밥 및 기타 간이 음식점업
552109,I,숙박 및 음식점업,55,음식점 및 주점업,552,음식점업,5521,기관 구내식당업,기관 구내식당업
552114,I,숙박 및 음식점업,55,음식점 및 주점업,552,음식점업,5521,한식 음식점업,한식 면 요리 전문점
552115,I,숙박 및 음식점업,55,음식점 및 주점업,552,음식점업,5521,한식 음식점업,한식 육류 요리 전문점
552116,I,숙박 및 음식점업,55,음식점 및 주점업,552,음식점업,5521,한식 음식점업,한식 해산물 요리 전문점
552117,I,숙박 및 음식점업,55,음식점 및 주점업,552,음식점업,5521,외국식 음식점업,기타 외국식 음식점업
552118,I,숙박 및 음식점업,55,음식점 및 주점업,552,음식점업,5521,기타 간이 음식점업,"피자, 햄버거, 샌드위치 및 유사 음식점업"
552119,I,숙박 및 음식점업,55,음식점 및 주점업,552,음식점업,5521,기타 간이 음식점업,김밥 및 기타 간이 음식점업
552123,I,숙박 및 음식점업,55,음식점 및 주점업,552,음식점업,5521,기타 간이 음식점업,간이 음식 포장 판매 전문점
552201,I,숙박 및 음식점업,55,음식점 및 주점업,552,주점 및 비알코올 음료점업,5522,주점업,일반 유흥 주점업
552202,I,숙박 및 음식점업,55,음식점 및 주점업,552,주점 및 비알코올 음료점업,5522,주점업,일반 유흥 주점업
552203,I,숙박 및 음식점업,55,음식점 및 주점업,552,주점 및 비알코올 음료점업,5522,주점업,무도 유흥 주점업
552204,I,숙박 및 음식점업,55,음식점 및 주점업,552,주점 및 비알코올 음료점업,5522,주점업,일반 유흥 주점업
552205,I,숙박 및 음식점업,55,음식점 및 주점업,552,주점 및 비알코올 음료점업,5522,주점업,생맥주 전문점
552206,I,숙박 및 음식점업,55,음식점 및 주점업,552,주점 및 비알코올 음료점업,5522,주점업,일반 유흥 주점업
552207,I,숙박 및 음식점업,55,음식점 및 주점업,552,주점 및 비알코올 음료점업,5522,주점업,기타 주점업
552208,I,숙박 및 음식점업,55,음식점 및 주점업,552,주점 및 비알코올 음료점업,5522,주점업,기타 주점업
552209,I,숙박 및 음식점업,55,음식점 및 주점업,552,주점 및 비알코올 음료점업,5522,주점업,기타 주점업
552210,I,숙박 및 음식점업,55,음식점 및 주점업,552,주점 및 비알코올 음료점업,5522,주점업,기타 주점업
552301,I,숙박 및 음식점업,55,음식점 및 주점업,552,음식점업,5523,기타 간이 음식점업,제과점업
552303,I,숙박 및 음식점업,55,음식점 및 주점업,552,주점 및 비알코올 음료점업,5523,비알코올 음료점업,커피 전문점
552305,I,숙박 및 음식점업,55,음식점 및 주점업,552,음식점업,5523,기타 간이 음식점업,간이 음식 포장 판매 전문점
552307,I,숙박 및 음식점업,55,음식점 및 주점업,552,주점 및 비알코올 음료점업,5523,비알코올 음료점업,기타 비알코올 음료점업
552308,I,숙박 및 음식점업,55,음식점 및 주점업,552,음식점업,5523,출장 및 이동 음식점업,이동 음식점업
552309,I,숙박 및 음식점업,55,음식점 및 주점업,552,음식점업,5523,기타 간이 음식점업,"피자, 햄버거, 샌드위치 및 유사 음식점업"
221100,J,정보통신업,22,출판업,221,"서적, 잡지 및 기타 인쇄물 출판업",2211,서적 출판업,일반 서적 출판업
221103,J,정보통신업,22,출판업,221,"서적, 잡지 및 기타 인쇄물 출판업",2211,서적 출판업,교과서 및 학습 서적 출판업
221104,J,정보통신업,22,출판업,221,"서적, 잡지 및 기타 인쇄물 출판업",2211,서적 출판업,만화 출판업
221200,J,정보통신업,22,출판업,221,"서적, 잡지 및 기타 인쇄물 출판업",2212,"신문, 잡지 및 정기 간행물 출판업",잡지 및 정기 간행물 발행업
221201,J,정보통신업,22,출판업,221,"서적, 잡지 및 기타 인쇄물 출판업",2212,"신문, 잡지 및 정기 간행물 출판업",신문 발행업
221202,J,정보통신업,22,출판업,221,"서적, 잡지 및 기타 인쇄물 출판업",2212,"신문, 잡지 및 정기 간행물 출판업",정기 광고 간행물 발행업
221300,J,정보통신업,22,영상ㆍ오디오 기록물 제작 및 배급업,221,오디오물 출판 및 원판 녹음업,2213,오디오물 출판 및 원판 녹음업,음악 및 기타 오디오물 출판업
